Repo,Link,Archived,Creation Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Languages,Size,#Open Issues,#Pull Requests,#Branches,#Tags,#Commits,#Comments,#Downloads,#Deployments,,,,,,,,,,,
thevasudevgupta/gsoc-wav2vec2,https://github.com/thevasudevgupta/gsoc-wav2vec2,FALSE,5/25/2021 12:24,"['gsoc', 'tensorflow', 'wav2vec2', 'speech-to-text', 'librispeech-dataset']",71,4,23,0,2,Jupyter Notebook,6997,6,0,3,0,89,0,0,34,,,,,,,,,,,
StanfordMIMI/skm-tea,https://github.com/StanfordMIMI/skm-tea,FALSE,11/24/2020 23:40,"['mri', 'machine-learning', 'inverse-problems', 'computer-vision']",38,3,6,0,1,Python,686,1,0,7,3,23,0,0,0,,,,,,,,,,,
sally20921/ConSSL,https://github.com/sally20921/ConSSL,FALSE,1/8/2021 5:33,"['pytorch-ignite', 'pytorch-implmention', 'latex', 'docker', 'imagenet-dataset', 'cifar-dataset', 'pytorch-lightning']",59,20,54,1,1,Python,2014,2,1,2,1,74,0,0,0,,,,,,,,,,,
mingkaid/rl-prompt,https://github.com/mingkaid/rl-prompt,FALSE,5/25/2022 0:47,[],52,7,8,0,2,Python,73206,0,0,2,0,129,0,0,0,,,,,,,,,,,
alievrusik/cnn_fcd_detection,https://github.com/alievrusik/cnn_fcd_detection,FALSE,10/1/2020 14:52,[],5,1,2,0,2,Python,5947,0,0,1,0,17,0,0,0,,,,,,,,,,,
aatifjiwani/rgb-footprint-extract,https://github.com/aatifjiwani/rgb-footprint-extract,FALSE,3/22/2021 20:13,[],39,2,15,0,1,Python,341,7,3,2,0,11,0,0,0,,,,,,,,,,,
nih23/deepFibreTracking,https://github.com/nih23/deepFibreTracking,FALSE,6/11/2018 15:21,[],9,5,7,0,4,Python,7410,8,1,2,0,478,0,0,0,,,,,,,,,,,
mwalmsley/zoobot,https://github.com/mwalmsley/zoobot,FALSE,3/2/2021 13:41,[],34,3,17,3,3,Jupyter Notebook,864583,15,5,7,3,671,0,0,0,,,,,,,,,,,
arampacha/xls-r,https://github.com/arampacha/xls-r,FALSE,1/24/2022 20:13,[],6,3,1,0,1,Jupyter Notebook,4577,0,0,1,0,8,0,0,0,,,,,,,,,,,
kashif/firedup,https://github.com/kashif/firedup,FALSE,11/25/2018 15:46,"['reinforcement-learning', 'pytorch', 'spinningup', 'deep-learning']",132,7,24,0,1,Python,155,2,0,2,0,90,0,0,0,,,,,,,,,,,
analytics-club-iitm/MiniProject-Style-Transfer,https://github.com/analytics-club-iitm/MiniProject-Style-Transfer,FALSE,9/27/2020 13:11,[],5,1,3,0,1,Python,30333,0,0,1,0,25,0,0,0,,,,,,,,,,,
rajarshd/CBR-AKBC,https://github.com/rajarshd/CBR-AKBC,FALSE,6/30/2020 18:09,"['knowledge-graph', 'case-based-reasoning', 'cbr', 'natual-language-processing']",24,2,8,0,2,Python,158,5,3,6,0,11,0,0,0,,,,,,,,,,,
DL-Practise/YoloAll,https://github.com/DL-Practise/YoloAll,FALSE,8/22/2021 3:52,[],243,4,62,1,1,Python,95791,3,1,1,1,31,0,0,0,,,,,,,,,,,
BJahanyar/Advanced_Python,https://github.com/BJahanyar/Advanced_Python,FALSE,6/12/2021 19:16,[],6,1,0,0,1,Jupyter Notebook,27131,0,0,1,0,135,0,0,0,,,,,,,,,,,
kha-white/manga-ocr,https://github.com/kha-white/manga-ocr,FALSE,1/15/2022 17:18,"['ocr', 'japanese', 'manga', 'transformers', 'computer-vision', 'deep-learning', 'comics']",277,3,19,0,3,Python,1004,8,0,1,6,33,0,0,0,,,,,,,,,,,
AndrewSukhobok95/GANPPBO,https://github.com/AndrewSukhobok95/GANPPBO,FALSE,7/28/2020 15:35,[],5,2,1,0,2,Jupyter Notebook,23573,0,0,1,0,64,0,0,0,,,,,,,,,,,
JeanKaddour/SIN,https://github.com/JeanKaddour/SIN,FALSE,5/31/2021 15:56,"['deep-learning', 'causal-inference']",30,1,5,0,1,Python,1199,0,0,1,0,13,0,0,0,,,,,,,,,,,
Seagate/cortx,https://github.com/Seagate/cortx,FALSE,4/8/2020 16:28,"['s3-storage', 'software-defined-storage', 'storage', 'storage-api', 'object-storage', 'object-storage-service', 'objectstorage', 'objectstore', 'opensource', 'open-source', 'hacktoberfest', 'hacktoberfest2020', 'cortx-community', 'inclusivity', 'hackathons', 's3', 'distributed-systems', 'distributed-storage', 'bigdata', 'big-data']",596,59,345,19,219,Jupyter Notebook,2130502,34,10,12,22,6888,31,0,0,,,,,,,,,,,
uzh-rpg/aegnn,https://github.com/uzh-rpg/aegnn,FALSE,2/16/2021 9:33,[],70,12,9,0,1,Python,24898,6,0,2,0,4,0,0,9,,,,,,,,,,,
matpalm/dither_net,https://github.com/matpalm/dither_net,FALSE,9/29/2020 5:41,[],9,2,1,0,1,Python,64,0,0,1,0,58,0,0,0,,,,,,,,,,,
HRan2004/Yolo-ArbPolygon,https://github.com/HRan2004/Yolo-ArbPolygon,FALSE,4/3/2021 8:38,15,2,4,0,1,Python,305,2,0,1,0,19,0,0,0,,,,,,,,,,,,
Visual-Behavior/detr-tensorflow,https://github.com/Visual-Behavior/detr-tensorflow,FALSE,12/15/2020 4:55,[],132,5,45,0,3,Jupyter Notebook,3693,27,3,2,0,48,0,0,0,,,,,,,,,,,
ChicagoHAI/decsum,https://github.com/ChicagoHAI/decsum,FALSE,9/3/2021 1:14,[],8,3,5,0,1,Python,332,0,0,1,0,4,0,0,0,,,,,,,,,,,
maheravi/Deep-Learning,https://github.com/maheravi/Deep-Learning,FALSE,9/12/2021 5:38,[],11,1,0,0,1,Jupyter Notebook,36206,0,0,1,0,188,0,0,0,,,,,,,,,,,
feyzaakyurek/subspace-reg,https://github.com/feyzaakyurek/subspace-reg,FALSE,8/16/2020 16:33,"['image-classification', 'subspace-learning', 'few-shot-learning', 'continual-learning', 'incremental-learning', 'machine-learning', 'computer-vision', 'class-incremental-learning']",16,3,1,0,4,Python,71326,0,0,2,0,198,12,0,0,,,,,,,,,,,
fgolemo/threedee-tools,https://github.com/fgolemo/threedee-tools,FALSE,1/23/2019 4:01,[],8,3,0,0,1,Python,89144,0,0,1,0,37,0,0,0,,,,,,,,,,,
Kostis-S-Z/exploring_meta,https://github.com/Kostis-S-Z/exploring_meta,FALSE,3/3/2020 11:48,"['meta-learning', 'metaworld', 'maml']",9,3,2,0,1,Python,91901,7,0,5,0,475,0,0,0,,,,,,,,,,,
optuna/optuna,https://github.com/optuna/optuna,FALSE,2/21/2018 6:12,"['python', 'machine-learning', 'parallel', 'distributed', 'hyperparameter-optimization', 'hacktoberfest']",7088,124,764,52,175,Python,16525,99,15,19,52,14078,12,0,0,,,,,,,,,,,
sallymmx/ActionCLIP,https://github.com/sallymmx/ActionCLIP,FALSE,8/27/2021 7:48,[],237,3,35,0,2,Python,6831,16,0,2,0,17,1,0,0,,,,,,,,,,,
SeungHeonDoh/EMOPIA_cls,https://github.com/SeungHeonDoh/EMOPIA_cls,FALSE,7/13/2021 0:44,"['music-emotion-recognition', 'music-emotion', 'emotion-recognition']",39,1,6,0,2,Python,19284,3,0,1,0,12,0,0,0,,,,,,,,,,,
ItGarbager/aimcf_yolov5,https://github.com/ItGarbager/aimcf_yolov5,FALSE,1/19/2022 17:31,102,3,48,0,1,Python,61874,2,0,2,0,16,0,0,0,,,,,,,,,,,,
cswinter/DeepCodeCraft,https://github.com/cswinter/DeepCodeCraft,FALSE,3/3/2019 14:45,[],15,2,1,0,1,Python,5265,1,1,40,0,491,0,0,0,,,,,,,,,,,
wu-jianlong/tianchi_mchar,https://github.com/wu-jianlong/tianchi_mchar,FALSE,4/5/2021 13:25,5,1,1,0,1,Jupyter Notebook,1419,0,0,1,0,18,1,0,0,,,,,,,,,,,,
clvrai/spirl,https://github.com/clvrai/spirl,FALSE,10/23/2020 13:08,"['robot-learning', 'reinforcement-learning']",126,7,26,0,3,Python,17410,2,0,1,0,47,0,0,33,,,,,,,,,,,
yiskw713/pytorch_template,https://github.com/yiskw713/pytorch_template,FALSE,9/29/2019 13:34,[],19,2,2,0,2,Python,1551,7,6,8,0,65,0,0,0,,,,,,,,,,,
ivallesp/cFavorita,https://github.com/ivallesp/cFavorita,FALSE,5/25/2019 18:25,"['deep-learning', 'attention-mechanism', 'transformers', 'sequence-to-sequence']",6,1,0,0,1,Jupyter Notebook,3189625,0,0,20,0,183,0,0,0,,,,,,,,,,,
shauli-ravfogel/rlace-icml,https://github.com/shauli-ravfogel/rlace-icml,FALSE,5/31/2022 13:52,[],15,1,1,0,1,Jupyter Notebook,793,1,0,1,0,64,0,0,0,,,,,,,,,,,
epfl-nlp/kogito,https://github.com/epfl-nlp/kogito,FALSE,4/13/2022 9:25,"['commonsense-reasoning', 'nlp', 'python']",6,2,0,0,1,Python,20120,0,0,4,0,154,0,0,31,,,,,,,,,,,
basilevh/occlusions-4d,https://github.com/basilevh/occlusions-4d,FALSE,3/29/2022 15:21,"['4d', 'computer-vision', 'cvpr2022', 'machine-learning', 'neural-fields', 'occlusions', 'point-cloud', 'segmentation', 'spatiotemporal', 'tracking', 'video', 'object-permanence', 'deep-learning', 'implicit-representions', 'scene-completion', '3d']",63,11,3,0,1,Python,306740,1,0,1,0,23,0,0,0,,,,,,,,,,,
brjathu/T3DP,https://github.com/brjathu/T3DP,FALSE,12/8/2021 8:30,[],76,4,5,0,1,Python,14061,3,0,1,0,34,0,0,0,,,,,,,,,,,
boostcampaitech2/klue-level2-nlp-14,https://github.com/boostcampaitech2/klue-level2-nlp-14,FALSE,9/27/2021 3:00,[],9,7,5,0,6,Python,3689,1,1,28,0,135,3,0,0,,,,,,,,,,,
khuyentran1401/reproducible-data-science,https://github.com/khuyentran1401/reproducible-data-science,FALSE,3/25/2022 1:33,"['data-science', 'python', 'machine-learning', 'mlops', 'mlops-workflow']",78,3,17,0,1,Jupyter Notebook,4059,3,0,2,0,24,0,0,21,,,,,,,,,,,
PAL-ML/PEARL_v1,https://github.com/PAL-ML/PEARL_v1,FALSE,5/25/2021 16:01,[],28,3,4,0,4,Jupyter Notebook,21519,1,0,1,0,33,0,0,0,,,,,,,,,,,
clvcooke/virtual-fluorescence,https://github.com/clvcooke/virtual-fluorescence,FALSE,10/19/2019 18:09,[],5,2,2,0,1,Python,125,0,0,3,0,67,0,0,0,,,,,,,,,,,
shanglianlm0525/CvPytorch,https://github.com/shanglianlm0525/CvPytorch,FALSE,12/13/2019 3:05,[],122,7,35,0,1,Python,164611,3,1,2,0,1136,0,0,0,,,,,,,,,,,
momozzing/kiosk_bot,https://github.com/momozzing/kiosk_bot,FALSE,6/17/2021 10:42,[],8,1,0,0,2,Python,17150,0,0,1,0,44,0,0,0,,,,,,,,,,,
yangtiming/underwater-industrial-application-yolov5m6,https://github.com/yangtiming/underwater-industrial-application-yolov5m6,FALSE,1/30/2022 18:06,"['underwater', 'jeston', 'mmdetection', 'yolov5', 'detection']",7,1,1,0,1,Python,5818,0,0,1,0,4,0,0,0,,,,,,,,,,,
Thinkin99/yolov5_d435i_detection,https://github.com/Thinkin99/yolov5_d435i_detection,FALSE,2/13/2022 6:14,33,2,10,0,1,Python,16722,2,0,1,0,6,0,0,0,,,,,,,,,,,,
ftbabi/TIE_ECCV2022,https://github.com/ftbabi/TIE_ECCV2022,FALSE,7/7/2022 8:07,[],9,1,0,0,1,Python,194336,0,0,1,0,7,0,0,0,,,,,,,,,,,
Lurunchik/NF-CATS,https://github.com/Lurunchik/NF-CATS,FALSE,5/18/2021 1:16,[],7,2,1,0,2,Python,559,1,0,1,0,18,0,0,0,,,,,,,,,,,
isamu-isozaki/baseline-selfplay,https://github.com/isamu-isozaki/baseline-selfplay,FALSE,11/24/2019 15:44,[],6,1,2,0,2,Python,6221,0,0,3,0,58,0,0,0,,,,,,,,,,,
elvisnava/hyperclip,https://github.com/elvisnava/hyperclip,FALSE,10/11/2022 12:57,[],6,2,3,0,1,Python,1926,1,0,1,0,3,0,0,0,,,,,,,,,,,
DystopiaRobotics/dystopia,https://github.com/DystopiaRobotics/dystopia,FALSE,2/18/2022 22:08,"['deep-learning', 'python', 'terraform', 'plenoxels', 'open-source', 'opensource']",115,4,0,0,3,HCL,255,0,0,2,0,49,0,0,8,,,,,,,,,,,
Visual-Behavior/aloception-oss,https://github.com/Visual-Behavior/aloception-oss,FALSE,9/6/2021 14:54,[],85,2,6,5,11,Jupyter Notebook,48630,41,3,34,5,766,2,0,153,,,,,,,,,,,
jxmorris12/categorical-vae,https://github.com/jxmorris12/categorical-vae,FALSE,9/29/2021 16:53,[],11,1,4,0,1,Jupyter Notebook,264,0,0,1,0,19,0,0,0,,,,,,,,,,,
ethanjperez/rda,https://github.com/ethanjperez/rda,FALSE,2/25/2021 23:56,[],32,1,0,0,1,Python,49420,0,0,1,0,36,0,0,0,,,,,,,,,,,
jac99/Egonn,https://github.com/jac99/Egonn,FALSE,7/30/2021 10:44,"['computer-vision', 'deep-learning', 'point-cloud', 'lidar-point-cloud', 'metric-learning', 'place-recognition', '3d-vision', '3d-convolutional-network', 'minkowski-engine', 'keypoint-detection', '6dof-pose', 'mulran-dataset']",19,3,4,0,2,Python,17252,0,0,1,0,64,0,0,0,,,,,,,,,,,
jayelm/emergent-generalization,https://github.com/jayelm/emergent-generalization,FALSE,6/4/2021 19:43,[],10,2,0,0,1,Python,264,0,0,1,0,7,0,0,0,,,,,,,,,,,
ekapolc/pattern_2022,https://github.com/ekapolc/pattern_2022,FALSE,1/12/2022 8:50,[],38,2,6,0,1,Jupyter Notebook,147366,0,0,1,0,57,0,0,0,,,,,,,,,,,
Meta2ML/CloudMask,https://github.com/Meta2ML/CloudMask,FALSE,5/3/2022 4:04,"['cloud', 'python', 'mask', 'landsat8']",5,1,1,2,2,Python,578,0,0,1,3,79,0,0,0,,,,,,,,,,,
zggg1p/A-Domain-Adaption-Transfer-Learning-Bearing-Fault-Diagnosis-Model-Based-on-Wide-Convolution-Deep-Neu,https://github.com/zggg1p/A-Domain-Adaption-Transfer-Learning-Bearing-Fault-Diagnosis-Model-Based-on-Wide-Convolution-Deep-Neu,FALSE,10/25/2021 2:31,"['deep-learning', 'domain-adaptation', 'fault-detection']",30,1,10,2,1,Python,27,0,0,1,2,11,0,0,0,,,,,,,,,,,
Christmas-Wong/paper_project,https://github.com/Christmas-Wong/paper_project,FALSE,10/10/2021 7:08,[],26,1,5,0,1,Jupyter Notebook,2381,4,0,1,0,10,0,0,0,,,,,,,,,,,
stegben/neural-locality-sensitive-hashing,https://github.com/stegben/neural-locality-sensitive-hashing,FALSE,10/8/2019 6:39,"['approximate-nearest-neighbor-search', 'nearest-neighbor-search']",6,1,4,0,1,Python,321,4,4,5,0,198,0,0,0,,,,,,,,,,,
mmwebster/voxsrc-2020,https://github.com/mmwebster/voxsrc-2020,FALSE,6/19/2020 21:57,"['voxsrc', 'voxceleb', 'voxceleb2', 'gke', 'kubeflow']",8,4,2,0,4,Jupyter Notebook,23530,0,0,3,0,168,0,0,0,,,,,,,,,,,
tianlu-wang/Identifying-and-Mitigating-Spurious-Correlations-for-Improving-Robustness-in-NLP-Models,https://github.com/tianlu-wang/Identifying-and-Mitigating-Spurious-Correlations-for-Improving-Robustness-in-NLP-Models,FALSE,5/3/2022 8:55,[],9,1,0,0,1,Jupyter Notebook,91,0,0,1,0,6,0,0,0,,,,,,,,,,,
yueliukth/CSAW-M,https://github.com/yueliukth/CSAW-M,FALSE,6/8/2021 8:50,[],7,3,0,0,2,Jupyter Notebook,4027,0,0,3,0,90,0,0,0,,,,,,,,,,,
FeliMe/feature-autoencoder,https://github.com/FeliMe/feature-autoencoder,FALSE,12/17/2021 10:04,"['anomaly-detection', 'anomaly-localization', 'brain-mri']",9,2,0,0,1,Python,1358,0,0,2,0,23,0,0,0,,,,,,,,,,,
NahidEbrahimian/Deep-Learning-Mini-Projects-Tensorflow,https://github.com/NahidEbrahimian/Deep-Learning-Mini-Projects-Tensorflow,FALSE,9/11/2021 10:07,"['tensorflow2', 'cnn', 'deep-learning', 'image-classification', 'facerecognition', 'transfer-learning', 'dcgan', 'dcgan-tensorflow']",13,1,0,0,1,Jupyter Notebook,34561,0,0,1,0,74,0,0,0,,,,,,,,,,,
Nioolek/PPYOLOE_pytorch,https://github.com/Nioolek/PPYOLOE_pytorch,FALSE,4/15/2022 8:48,[],118,4,15,0,1,Python,2938,11,0,1,0,11,0,0,0,,,,,,,,,,,
UCSC-VLAA/Image-Pretraining-for-Video,https://github.com/UCSC-VLAA/Image-Pretraining-for-Video,FALSE,5/2/2022 5:04,"['3d-convolutional-network', 'action-recognition', 'image-classification', 'video-understanding', 'eccv2022']",14,0,0,0,2,Python,1252,0,0,1,0,25,0,0,0,,,,,,,,,,,
matejgrcic/DenseFlow,https://github.com/matejgrcic/DenseFlow,FALSE,7/23/2021 7:46,[],32,3,9,0,1,Python,1859,1,0,1,0,12,0,0,0,,,,,,,,,,,
iesl/grinch,https://github.com/iesl/grinch,FALSE,5/18/2019 4:58,[],21,13,3,0,1,Python,479,2,1,2,0,73,0,0,0,,,,,,,,,,,
MinghuiChen43/CIL-ReID,https://github.com/MinghuiChen43/CIL-ReID,FALSE,8/26/2021 5:43,"['reidentification', 'robustness', 'corruption']",71,4,16,0,2,Python,11122,4,0,3,0,79,0,0,0,,,,,,,,,,,
jungokasai/beam_with_patience,https://github.com/jungokasai/beam_with_patience,FALSE,3/23/2022 5:59,[],41,3,2,0,1,Python,88001,0,0,1,0,7,0,0,0,,,,,,,,,,,
Aleph-Alpha/magma,https://github.com/Aleph-Alpha/magma,FALSE,12/14/2021 12:46,[],308,9,28,0,3,Python,1893,0,0,1,0,33,0,0,0,,,,,,,,,,,
AI4Finance-Foundation/RLSolver,https://github.com/AI4Finance-Foundation/RLSolver,FALSE,5/27/2022 16:44,"['gpu-acceleration', 'learning', 'massively-parallel', 'optimization', 'reinforcement', 'solver']",22,3,1,0,3,Python,1010,0,0,1,0,307,0,0,0,,,,,,,,,,,
columbia-ai-robotics/irp,https://github.com/columbia-ai-robotics/irp,FALSE,4/18/2022 0:05,[],18,3,0,0,1,Python,9616,0,0,2,0,5,0,0,0,,,,,,,,,,,
oriyor/turning_tables,https://github.com/oriyor/turning_tables,FALSE,7/12/2021 13:00,[],18,3,0,0,1,Python,517,0,0,1,0,3,0,0,0,,,,,,,,,,,
cvlab-stonybrook/Target-absent-Human-Attention,https://github.com/cvlab-stonybrook/Target-absent-Human-Attention,FALSE,7/18/2022 2:14,[],6,4,0,0,1,Python,130,0,0,1,0,26,0,0,0,,,,,,,,,,,
ryoungj/optdom,https://github.com/ryoungj/optdom,FALSE,6/22/2021 14:11,"['python', 'self-supervised-learning', 'domain-generalization', 'distribution-shift', 'representation-learning', 'pytorch', 'machine-learning']",18,2,1,0,1,Python,15721,0,0,1,0,5,0,0,0,,,,,,,,,,,
AtharvBhat/Plus-Ultra,https://github.com/AtharvBhat/Plus-Ultra,FALSE,6/23/2020 14:50,"['deeplearning', 'anime', 'image-super-resolution', 'pytorch', 'super-resolution']",18,2,2,1,1,Python,254512,0,0,2,1,47,0,0,0,,,,,,,,,,,
SajjadAemmi/PyTorch-CNN-Examples,https://github.com/SajjadAemmi/PyTorch-CNN-Examples,FALSE,12/31/2021 15:11,[],13,1,2,0,1,Jupyter Notebook,15,0,0,1,0,7,0,0,0,,,,,,,,,,,
duclong1009/OCR-deepLearning,https://github.com/duclong1009/OCR-deepLearning,FALSE,1/13/2022 16:59,[],4,1,0,0,2,Jupyter Notebook,243464,0,0,1,0,17,0,0,0,,,,,,,,,,,
yyliu01/TraCoCo,https://github.com/yyliu01/TraCoCo,FALSE,3/28/2022 4:08,[],22,1,1,0,1,Python,124,0,0,1,0,28,0,0,0,,,,,,,,,,,
StefanoBerti/Calliope,https://github.com/StefanoBerti/Calliope,FALSE,12/2/2020 15:22,[],8,1,0,0,1,Python,1653,0,0,4,0,96,0,0,0,,,,,,,,,,,
aangelopoulos/im2im-uq,https://github.com/aangelopoulos/im2im-uq,FALSE,5/30/2021 19:21,"['unet', 'uncertainty', 'uncertainty-quantification', 'uncertainty-estimation', 'quantile-regression', 'image-to-image-translation', 'biomedical-image-processing', 'biomedical-data-science', 'computational-biology', 'computational-imaging', 'mri', 'machine-learning', 'microscopy', 'pytorch']",19,4,4,0,2,Python,5491,0,0,1,0,150,0,0,0,,,,,,,,,,,
NirantK/Hinglish,https://github.com/NirantK/Hinglish,FALSE,12/5/2019 15:23,"['natural-language-processing', 'text-classification', 'sentiment-analysis', 'text-mining']",20,2,7,1,2,Jupyter Notebook,55674,6,2,17,1,103,0,0,4,,,,,,,,,,,
windsuzu/Joint-Semantic-Phonetic-Embedding,https://github.com/windsuzu/Joint-Semantic-Phonetic-Embedding,FALSE,7/22/2020 1:55,"['nmt', 'pytorch', 'pytorch-lightning', 'wandb', 'rnn-pytorch', 'embeddings', 'phonetics', 'neural-machine-translation', 'transformer', 'seq2seq', 'translation', 'machine-translation', 'huggingface-tokenizers', 'jieba', 'janome', 'gensim', 'word2vec']",10,1,2,0,1,Jupyter Notebook,28979,0,0,1,0,65,0,0,0,,,,,,,,,,,
bigai-research/VLGAE,https://github.com/bigai-research/VLGAE,FALSE,3/21/2022 6:19,[],16,5,3,0,1,Python,3633,0,0,1,0,3,0,0,0,,,,,,,,,,,
rvandeghen/SST,https://github.com/rvandeghen/SST,FALSE,4/12/2022 10:37,[],10,1,1,0,1,Python,1735,0,0,1,0,13,0,0,0,,,,,,,,,,,
gallego-posada/eman,https://github.com/gallego-posada/eman,FALSE,5/20/2022 0:46,[],14,2,0,0,1,Python,63,0,0,1,0,3,0,0,0,,,,,,,,,,,
baldassarreFe/graphqa,https://github.com/baldassarreFe/graphqa,FALSE,5/13/2019 14:36,[],23,1,8,0,1,Python,164434,5,1,1,2,168,0,0,0,,,,,,,,,,,
liangjiandeng/DLPan-Toolbox,https://github.com/liangjiandeng/DLPan-Toolbox,FALSE,7/1/2022 12:45,[],24,2,5,0,2,Python,85593,2,0,1,0,165,0,0,0,,,,,,,,,,,
chrysanthemum-boy/YOLOv5,https://github.com/chrysanthemum-boy/YOLOv5,FALSE,7/31/2021 16:44,[],6,1,2,0,1,Python,239213,0,0,1,0,11,0,0,0,,,,,,,,,,,
Prograf-UFF/ConformalLayers,https://github.com/Prograf-UFF/ConformalLayers,FALSE,8/5/2020 13:04,"['deep-learning', 'neural-networks', 'convolutional-neural-networks', 'pytorch']",5,2,1,3,2,Python,59808,0,0,1,3,111,0,0,0,,,,,,,,,,,
chenanga/qt5_yolov3,https://github.com/chenanga/qt5_yolov3,FALSE,11/22/2021 3:38,[],5,1,1,0,1,Jupyter Notebook,2780,0,0,1,0,6,0,0,0,,,,,,,,,,,
marlbenchmark/off-policy,https://github.com/marlbenchmark/off-policy,FALSE,7/30/2021 1:32,[],155,2,30,0,3,Python,12946,7,0,1,0,102,0,0,0,,,,,,,,,,,
ruijie-wang-uzh/geometric_gnns,https://github.com/ruijie-wang-uzh/geometric_gnns,FALSE,6/18/2021 18:50,"['pytorch', 'pytorch-geometric', 'link-prediction', 'knowledge-graph', 'rgcn', 'compgcn', 'gcn', 'graph-convolutional-networks', 'graph-neural-networks', 'gpu']",9,1,1,0,1,Python,175852,1,0,1,0,56,8,0,0,,,,,,,,,,,
sayakpaul/Supervised-Contrastive-Learning-in-TensorFlow-2,https://github.com/sayakpaul/Supervised-Contrastive-Learning-in-TensorFlow-2,FALSE,5/20/2020 7:02,"['contrastive-learning', 'representation-learning', 'deep-learning', 'computer-vision', 'tensorflow', 'keras', 'supervised-contrastive-learning']",114,9,20,1,2,Jupyter Notebook,6313,0,0,1,1,40,0,0,0,,,,,,,,,,,
MehradAria/QDL-CMFD,https://github.com/MehradAria/QDL-CMFD,FALSE,3/15/2021 18:20,"['copy-move-image-forgery-detection', 'deep-learning', 'generative-adversarial-network', 'cnn', 'tensorflow', 'copy-move']",6,1,1,0,1,Python,118607,1,0,1,0,14,0,0,0,,,,,,,,,,,
rong-dai/DisPFL,https://github.com/rong-dai/DisPFL,FALSE,5/26/2022 13:00,[],17,2,5,0,1,Python,1355,0,0,1,0,4,0,0,0,,,,,,,,,,,
HelmholtzAI-Consultants-Munich/Quicksetup-ai,https://github.com/HelmholtzAI-Consultants-Munich/Quicksetup-ai,FALSE,3/15/2022 10:43,[],16,0,1,1,3,Python,26542,0,0,3,1,100,0,0,0,,,,,,,,,,,
unbiarirang/Prompt-Injection,https://github.com/unbiarirang/Prompt-Injection,FALSE,5/30/2022 6:08,[],18,3,0,0,1,Python,499,0,0,1,0,6,0,0,0,,,,,,,,,,,
NVIDIA/DeepLearningExamples,https://github.com/NVIDIA/DeepLearningExamples,FALSE,5/2/2018 17:04,[],9423,273,2546,0,88,Python,100522,177,30,6,0,1296,14,0,0,,,,,,,,,,,
2dot71mily/youtube_captions_corrections,https://github.com/2dot71mily/youtube_captions_corrections,FALSE,12/7/2020 5:58,[],7,1,1,1,1,Jupyter Notebook,129849,1,0,2,1,21,0,0,0,,,,,,,,,,,
RootKit-Org/AI-Aimbot,https://github.com/RootKit-Org/AI-Aimbot,FALSE,1/9/2022 3:29,"['machine-learning', 'aimbot', 'aimbotcsgo', 'video-game-ai', 'aimbot-valorant', 'aimbot-tarkov', 'ai-aimbot', 'ml-aimbot']",79,6,30,6,4,Python,29035,13,2,2,6,49,0,0,0,,,,,,,,,,,
metadriverse/ACO,https://github.com/metadriverse/ACO,FALSE,7/9/2022 14:55,"['policy-learning', 'pretraining', 'computer-vision']",30,5,1,0,2,Python,7447,1,0,1,0,11,0,0,9,,,,,,,,,,,
janzuiderveld/continuous-audio-representations,https://github.com/janzuiderveld/continuous-audio-representations,FALSE,7/5/2021 1:03,"['implicit', 'representation', 'siren', 'audio', 'synthesis', 'deep-learning']",18,2,1,0,1,Python,131,1,0,1,0,20,0,0,0,,,,,,,,,,,
Mattdl/ContinualEvaluation,https://github.com/Mattdl/ContinualEvaluation,FALSE,5/26/2022 13:53,"['avalanche', 'continual-learning', 'deep-learning', 'lifelong-learning', 'machine-learning', 'pytorch', 'continual-evaluation']",12,1,3,0,1,Python,507,1,1,1,0,5,0,0,0,,,,,,,,,,,
Alxead/SFC,https://github.com/Alxead/SFC,FALSE,7/18/2022 9:49,[],10,1,2,1,1,Python,5187,0,0,1,1,28,0,0,0,,,,,,,,,,,
robot-learning-freiburg/CEILing,https://github.com/robot-learning-freiburg/CEILing,FALSE,10/8/2021 11:06,[],8,5,1,0,2,Python,8691,1,0,1,0,4,0,0,0,,,,,,,,,,,
sayakpaul/SimCLR-in-TensorFlow-2,https://github.com/sayakpaul/SimCLR-in-TensorFlow-2,FALSE,4/20/2020 9:26,"['unsupervised-learning', 'constrastive-learning', 'self-supervised-learning', 'deep-learning', 'tensorflow', 'keras']",79,5,18,0,1,Jupyter Notebook,96315,0,0,3,0,33,0,0,0,,,,,,,,,,,
SaturdaysAI/Projects,https://github.com/SaturdaysAI/Projects,FALSE,5/25/2019 6:41,[],27,6,31,0,14,Jupyter Notebook,1767057,38,38,40,0,483,0,0,0,,,,,,,,,,,
boostcampaitech2/semantic-segmentation-level2-cv-02,https://github.com/boostcampaitech2/semantic-segmentation-level2-cv-02,FALSE,10/18/2021 1:30,[],5,5,5,0,6,Python,1196,14,0,9,0,144,0,0,0,,,,,,,,,,,
cyrusvahidi/vector-quantized-timbre,https://github.com/cyrusvahidi/vector-quantized-timbre,FALSE,10/14/2021 11:31,[],10,2,0,0,1,Jupyter Notebook,6536,0,0,1,0,33,0,0,0,,,,,,,,,,,
