Repo,Link,Archived,Creation Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Languages,Size,#Open Issues,#Pull Requests,#Branches,#Tags,#Commits,#Comments,#Downloads,#Deployments,,,,,,,,,,,
mateuszwosinski/ocr-with-bert,https://github.com/mateuszwosinski/ocr-with-bert,FALSE,2/14/2021 8:55,[],8,1,1,0,1,Python,74647,0,0,2,0,57,0,0,0,,,,,,,,,,,
eldar/snes,https://github.com/eldar/snes,FALSE,7/18/2022 13:43,[],49,6,4,0,2,Jupyter Notebook,3212,1,0,1,0,5,0,0,0,,,,,,,,,,,
boostcampaitech2/final-project-level3-cv-09,https://github.com/boostcampaitech2/final-project-level3-cv-09,FALSE,11/19/2021 2:01,[],4,6,4,0,4,Python,13373,0,0,2,0,59,0,0,0,,,,,,,,,,,
jsrozner/t5_finetune,https://github.com/jsrozner/t5_finetune,FALSE,11/11/2020 3:44,[],13,3,3,0,1,Python,18,1,0,1,0,5,0,0,0,,,,,,,,,,,
ChanBong/s4-jax,https://github.com/ChanBong/s4-jax,FALSE,6/13/2022 10:06,[],13,1,0,0,0,Python,191,0,0,1,0,2,0,0,0,,,,,,,,,,,
WongKinYiu/yolov7,https://github.com/WongKinYiu/yolov7,FALSE,7/6/2022 15:14,"['scaled-yolov4', 'yolor', 'yolov3', 'yolov4', 'yolov7', 'darknet', 'pytorch']",6507,89,1600,1,25,Jupyter Notebook,71377,735,43,8,1,121,1,0,0,,,,,,,,,,,
jychoi118/toward_spatial_unbiased,https://github.com/jychoi118/toward_spatial_unbiased,FALSE,8/2/2021 12:23,[],89,5,5,0,1,Python,47870,0,0,1,0,9,0,0,0,,,,,,,,,,,
StanfordVL/STR-PIP,https://github.com/StanfordVL/STR-PIP,FALSE,5/31/2020 19:21,[],46,12,15,0,3,Python,4239,2,0,2,0,23,0,0,0,,,,,,,,,,,
TharinduDR/MUDES,https://github.com/TharinduDR/MUDES,FALSE,1/7/2021 19:22,[],6,1,2,9,1,Python,1778,0,0,1,9,41,0,0,0,,,,,,,,,,,
kopper-xdu/diffusion_model_pytorch,https://github.com/kopper-xdu/diffusion_model_pytorch,FALSE,8/22/2022 9:53,[],11,1,0,0,1,Jupyter Notebook,7016,0,0,1,0,9,0,0,0,,,,,,,,,,,
kentaroy47/kaggle-nflimpact-13thplace,https://github.com/kentaroy47/kaggle-nflimpact-13thplace,FALSE,1/26/2021 4:42,"['kaggle', '3d-classification', 'video-recognition', 'pytorch']",5,1,0,0,1,Jupyter Notebook,16302,1,0,1,0,12,0,0,0,,,,,,,,,,,
uds-lsv/bert-stable-fine-tuning,https://github.com/uds-lsv/bert-stable-fine-tuning,FALSE,6/8/2020 15:13,"['nlp', 'bert', 'fine-tuning']",119,12,17,0,1,Python,3142,3,0,1,0,10,0,0,0,,,,,,,,,,,
skJack/LTW,https://github.com/skJack/LTW,FALSE,12/11/2020 3:34,[],38,1,3,0,1,Python,103,3,0,1,0,1,0,0,0,,,,,,,,,,,
chawins/adv-part-model,https://github.com/chawins/adv-part-model,FALSE,8/29/2022 6:12,[],8,1,0,0,2,Python,2982,1,0,6,0,48,3,0,0,,,,,,,,,,,
pykt-team/pykt-toolkit,https://github.com/pykt-team/pykt-toolkit,FALSE,5/14/2022 2:04,"['deep-learning', 'dkt', 'gkt', 'knowledge-tracing', 'knowledge-tracing-models']",17,4,8,4,6,Python,34962,2,0,10,4,501,0,0,34,,,,,,,,,,,
Mawiszus/TOAD-GAN,https://github.com/Mawiszus/TOAD-GAN,FALSE,8/4/2020 13:28,"['mario', 'ai', 'deep-learning', 'super-mario-bros', 'pcg', 'pcgml', 'gan', 'singan']",85,3,13,0,2,Python,5207,0,0,4,0,13,0,0,0,,,,,,,,,,,
hirofumi0810/neural_sp,https://github.com/hirofumi0810/neural_sp,FALSE,9/10/2017 6:33,"['pytorch', 'speech-recognition', 'automatic-speech-recognition', 'asr', 'ctc', 'attention-mechanism', 'attention', 'seq2seq', 'sequence-to-sequence', 'speech', 'language-model', 'transformer', 'language-modeling', 'rnn-transducer', 'transformer-xl', 'streaming']",568,33,137,0,6,Python,9084,45,1,6,0,3218,1,0,0,,,,,,,,,,,
NahidEbrahimian/Deep-Learning-Mini-Projects-PyTorch,https://github.com/NahidEbrahimian/Deep-Learning-Mini-Projects-PyTorch,FALSE,12/4/2021 15:53,"['pytorch', 'pytorch-cnn', 'deep-learning', 'mnist']",9,1,0,0,1,Jupyter Notebook,18106,0,0,1,0,54,0,0,0,,,,,,,,,,,
NickKaparinos/OpenAI-Gym-Projects,https://github.com/NickKaparinos/OpenAI-Gym-Projects,FALSE,9/3/2021 9:52,"['gym', 'python', 'deep-reinforcement-learning', 'deep-learning', 'tianshou', 'stable-baselines3', 'dqn', 'sac', 'mujoco', 'mujoco-environments']",19,1,6,0,1,Python,49616,0,0,1,0,45,0,0,0,,,,,,,,,,,
VideoNetworks/TokShift-Transformer,https://github.com/VideoNetworks/TokShift-Transformer,FALSE,4/22/2021 7:51,[],56,4,5,0,2,Python,2564,0,0,2,0,41,0,0,0,,,,,,,,,,,
bytedance/OMGD,https://github.com/bytedance/OMGD,FALSE,8/16/2021 3:04,[],297,11,38,0,1,Python,1079,11,0,1,0,27,0,0,0,,,,,,,,,,,
tianyu0207/PEBAL,https://github.com/tianyu0207/PEBAL,FALSE,11/24/2021 2:17,"['deep-learning', 'pytorch', 'anomaly-detection', 'semantic-segmentation', 'ood-detection', 'cityscapes']",102,4,11,0,2,Python,686,2,0,1,0,57,0,0,0,,,,,,,,,,,
neulab/code-bert-score,https://github.com/neulab/code-bert-score,FALSE,9/18/2022 16:40,"['bert', 'bertscore', 'code', 'codebert', 'score', 'code-bert-score', 'code-bertscore', 'codebertscore']",25,2,1,0,11,Jupyter Notebook,1412,0,0,1,19,126,0,0,0,,,,,,,,,,,
boostcampaitech3/level2-mrc-level2-nlp-09,https://github.com/boostcampaitech3/level2-mrc-level2-nlp-09,FALSE,4/22/2022 3:35,"['klue', 'mrc', 'natural-language-processing', 'nlp', 'odqa', 'question-answering', 'boostcamp-ai-tech']",5,0,6,0,4,Jupyter Notebook,40985,0,0,5,0,48,0,0,0,,,,,,,,,,,
encounter1997/SFA,https://github.com/encounter1997/SFA,FALSE,7/26/2021 13:13,"['pytorch', 'domain-adaptation', 'detection-transformer']",75,2,8,0,1,Python,304,3,0,2,0,4,0,0,0,,,,,,,,,,,
rotemtzaban/STIT,https://github.com/rotemtzaban/STIT,FALSE,1/21/2022 0:20,[],1021,61,138,0,1,Python,5825,27,0,1,0,17,0,0,0,,,,,,,,,,,
xplip/pixel,https://github.com/xplip/pixel,FALSE,7/14/2022 22:30,"['language-model', 'machine-learning', 'nlp', 'deep-learning', 'deep-neural-networks', 'pytorch']",177,4,9,0,2,Python,30883,4,1,1,0,7,0,0,0,,,,,,,,,,,
ggjy/DeFeat.pytorch,https://github.com/ggjy/DeFeat.pytorch,FALSE,3/26/2021 12:44,[],98,5,10,0,1,Python,15614,10,0,1,0,10,0,0,0,,,,,,,,,,,
jonatasgrosman/wav2vec2-sprint,https://github.com/jonatasgrosman/wav2vec2-sprint,FALSE,3/22/2021 19:56,[],66,4,12,0,1,Jupyter Notebook,613,8,0,1,0,119,0,0,0,,,,,,,,,,,
cns-iu/ccf-research-kaggle-2021,https://github.com/cns-iu/ccf-research-kaggle-2021,FALSE,7/15/2021 23:05,[],8,4,3,0,5,Jupyter Notebook,629268,0,0,2,0,146,0,0,50,,,,,,,,,,,
azreasoners/cl-ste,https://github.com/azreasoners/cl-ste,FALSE,11/23/2021 23:40,[],6,4,0,0,2,Python,36919,0,0,1,0,6,0,0,0,,,,,,,,,,,
pytorch-lumo/lumo,https://github.com/pytorch-lumo/lumo,FALSE,5/15/2020 9:28,"['pytorch', 'deep-learning']",49,3,7,1,1,Python,2896,0,0,5,1,297,0,0,12,,,,,,,,,,,
ubc-vision/joint-regressor-refinement,https://github.com/ubc-vision/joint-regressor-refinement,FALSE,9/18/2019 20:17,[],12,4,0,0,1,Python,106759,5,0,2,0,46,0,0,9,,,,,,,,,,,
chou141253/FGVC-PIM,https://github.com/chou141253/FGVC-PIM,FALSE,2/9/2022 4:50,"['fine-grained-visual-categorization', 'fgvc', 'swin-transformer', 'efficientnet', 'resnet', 'vision-transformer']",91,3,23,0,3,Python,1477,12,0,2,0,18,0,0,0,,,,,,,,,,,
cubist38/AI4VN_VAIPE,https://github.com/cubist38/AI4VN_VAIPE,FALSE,7/18/2022 5:35,[],7,1,0,0,5,Python,120931,2,2,15,0,182,0,0,0,,,,,,,,,,,
xuchen-ethz/neural_object_fitting,https://github.com/xuchen-ethz/neural_object_fitting,FALSE,5/18/2021 18:07,[],22,4,7,0,1,Python,1780,1,0,1,0,3,0,0,0,,,,,,,,,,,
garrett4wade/revisiting_marl,https://github.com/garrett4wade/revisiting_marl,FALSE,7/16/2022 14:40,[],8,2,0,0,1,Python,172,0,0,1,0,25,0,0,0,,,,,,,,,,,
IusztinPaul/yacht,https://github.com/IusztinPaul/yacht,FALSE,2/20/2021 14:31,"['pytorch', 'reinforcement-learning', 'trading', 'trading-bot', 'deep-reinforcement-learning', 'stocks', 'cryptocurrency', 'deep-learning', 'pandas', 'weights-and-biases', 'order-execution']",5,1,1,0,2,Jupyter Notebook,75675,0,0,2,0,383,0,0,0,,,,,,,,,,,
xiaolei00/yolov5_monocular_camera_ranging,https://github.com/xiaolei00/yolov5_monocular_camera_ranging,FALSE,8/18/2021 13:14,[],34,3,9,0,1,Python,36397,4,0,1,0,37,0,0,0,,,,,,,,,,,
HazyResearch/state-spaces,https://github.com/HazyResearch/state-spaces,FALSE,11/3/2021 15:33,"['state-space-models', 'sequence-models', 'pytorch', 'time-series']",806,39,97,0,4,Jupyter Notebook,23155,6,0,3,2,57,8,0,0,,,,,,,,,,,
Allen0307/AdapterBias,https://github.com/Allen0307/AdapterBias,FALSE,4/28/2022 11:24,"['adapter', 'parameter-efficient-tuning', 'transformers', 'nlp']",16,2,0,0,2,Python,4672,0,0,1,0,12,0,0,0,,,,,,,,,,,
MAILAB-Yonsei/capsule_endoscopy_detection,https://github.com/MAILAB-Yonsei/capsule_endoscopy_detection,FALSE,12/9/2021 13:14,[],9,1,2,0,1,Python,18331,0,0,2,0,121,0,0,0,,,,,,,,,,,
memray/OpenNMT-kpg-release,https://github.com/memray/OpenNMT-kpg-release,FALSE,10/6/2019 20:23,"['keyphrase-generation', 'pytorch-implementation', 'keyphrase', 'keyword']",184,8,28,0,155,Jupyter Notebook,235523,11,3,4,0,2635,0,0,0,,,,,,,,,,,
jiachengjiacheng/Pruned-YOLO,https://github.com/jiachengjiacheng/Pruned-YOLO,FALSE,3/18/2021 9:26,[],46,1,10,0,1,Python,443,9,0,1,0,37,0,0,0,,,,,,,,,,,
98minjae/OCR_E2ETransformer,https://github.com/98minjae/OCR_E2ETransformer,FALSE,2/6/2022 0:02,[],5,1,3,0,5,Python,133681,0,0,3,0,123,0,0,0,,,,,,,,,,,
BorgwardtLab/TOGL,https://github.com/BorgwardtLab/TOGL,FALSE,1/11/2021 13:06,"['persistent-homology', 'graph-learning', 'iclr2022', 'machine-learning', 'graph-classification', 'node-classification', 'pytorch', 'pytorch-geometric']",63,6,8,0,4,Python,1683,2,0,3,0,286,0,0,0,,,,,,,,,,,
Johnathan-Xie/ZSD-YOLO,https://github.com/Johnathan-Xie/ZSD-YOLO,FALSE,8/22/2022 21:14,[],8,1,0,0,1,Python,996,2,0,1,0,2,0,0,0,,,,,,,,,,,
xwjim/DocRE-Rec,https://github.com/xwjim/DocRE-Rec,FALSE,12/8/2020 6:31,[],46,1,12,0,1,Python,30,1,0,1,0,9,0,0,0,,,,,,,,,,,
EleutherAI/magiCARP,https://github.com/EleutherAI/magiCARP,FALSE,12/19/2021 14:14,[],40,3,9,0,5,Python,32929,9,5,16,0,99,0,0,0,,,,,,,,,,,
Garvit-32/UAV,https://github.com/Garvit-32/UAV,FALSE,7/25/2021 14:32,[],6,1,1,0,3,Python,12425,0,0,1,0,12,0,0,0,,,,,,,,,,,
YugeTen/adios,https://github.com/YugeTen/adios,FALSE,6/22/2022 8:31,[],31,3,3,0,1,Shell,416,2,0,1,0,1,0,0,0,,,,,,,,,,,
VinAIResearch/HyperInverter,https://github.com/VinAIResearch/HyperInverter,FALSE,4/9/2022 8:28,"['cvpr2022', 'gan-inversion', 'generative-adversarial-network', 'image-interpolation', 'image-manipulation', 'stylegan-encoder', 'stylegan-inversion', 'stylegan2', 'stylegan2-ada']",85,4,10,0,0,Python,4526,3,0,1,0,1,0,0,0,,,,,,,,,,,
NephrenCake/GestureInteraction,https://github.com/NephrenCake/GestureInteraction,TRUE,11/30/2021 13:20,[],21,1,13,0,1,Python,160,0,0,1,0,16,0,0,0,,,,,,,,,,,
cxliu0/OA-MIL,https://github.com/cxliu0/OA-MIL,FALSE,7/11/2022 8:06,"['noisy-labels', 'object-detection']",21,4,2,1,1,Python,4352,3,0,1,1,7,0,0,0,,,,,,,,,,,
clvrai/new-actions-rl,https://github.com/clvrai/new-actions-rl,FALSE,6/30/2020 9:07,[],16,4,5,0,0,Jupyter Notebook,272378,1,0,1,0,2,0,0,0,,,,,,,,,,,
clementapa/CelebFaces_Attributes_Classification,https://github.com/clementapa/CelebFaces_Attributes_Classification,FALSE,1/28/2022 15:47,"['deep-learning', 'multi-label-classification', 'celeba-dataset', 'pytorch-lightning', 'vision-transformer', 'image-classification', 'computer-vision', 'python']",10,1,0,0,2,Jupyter Notebook,176465,0,0,1,0,39,0,0,0,,,,,,,,,,,
klory/MPG2,https://github.com/klory/MPG2,FALSE,10/6/2021 1:06,[],5,1,1,0,1,Python,112,0,0,1,0,7,0,0,0,,,,,,,,,,,
avrech/learning2cut,https://github.com/avrech/learning2cut,FALSE,3/15/2020 22:08,[],5,4,1,0,1,Python,1071,9,9,20,0,849,0,0,0,,,,,,,,,,,
IDSIA/modern-srwm,https://github.com/IDSIA/modern-srwm,FALSE,11/25/2021 9:15,"['reinforcement-learning', 'self-referential-weight-matrix', 'transformers', 'pytorch', 'torchbeast', 'fast-weight-programmers', 'fast-weights', 'rnn-based-few-shot-learning', 'self-referential-learning']",133,6,13,0,1,Python,5990,3,1,1,0,13,0,0,0,,,,,,,,,,,
AyushExel/skorchxW-B,https://github.com/AyushExel/skorchxW-B,FALSE,4/24/2020 4:00,[],8,2,3,0,1,Jupyter Notebook,2198,0,0,1,0,5,0,0,0,,,,,,,,,,,
megvii-research/NAFNet,https://github.com/megvii-research/NAFNet,FALSE,4/10/2022 11:59,"['deblur', 'denoise', 'stereo-super-resolution', 'eccv2022', 'image-deblurring', 'image-denoising', 'image-restoration', 'low-level-vision', 'pytorch']",895,13,86,0,4,Python,16627,43,0,1,0,71,0,0,0,,,,,,,,,,,
Anonumous796/2nd-place-solution-NTO-AI-2022,https://github.com/Anonumous796/2nd-place-solution-NTO-AI-2022,FALSE,3/6/2022 10:52,[],5,1,0,1,2,Jupyter Notebook,377,0,0,1,1,16,0,0,0,,,,,,,,,,,
2021-Team-E/Mandoo,https://github.com/2021-Team-E/Mandoo,FALSE,6/30/2021 4:58,[],10,0,1,0,6,Python,163542,0,0,33,0,810,0,0,0,,,,,,,,,,,
yang-song/score_flow,https://github.com/yang-song/score_flow,FALSE,10/18/2021 4:11,"['score-based-generative-modeling', 'score-based-generative-models', 'diffusion-models', 'score-matching', 'jax', 'flax', 'normalizing-flows', 'neurips-2021', 'neural-odes']",77,7,16,0,1,Python,67,2,0,1,0,2,0,0,0,,,,,,,,,,,
ChristophAlt/pytorch-lightning-hydra-cookiecutter,https://github.com/ChristophAlt/pytorch-lightning-hydra-cookiecutter,FALSE,8/20/2021 9:52,[],6,1,1,0,1,Python,82,0,0,1,0,9,0,0,0,,,,,,,,,,,
dongzelian/SSF,https://github.com/dongzelian/SSF,FALSE,10/12/2022 16:59,[],27,1,0,0,1,Python,138,0,0,1,0,14,0,0,0,,,,,,,,,,,
full-stack-deep-learning/fsdl-text-recognizer-2021-labs,https://github.com/full-stack-deep-learning/fsdl-text-recognizer-2021-labs,FALSE,1/17/2021 19:51,[],430,14,273,0,6,Jupyter Notebook,19316,13,5,3,0,63,0,0,0,,,,,,,,,,,
mdsunivie/deeperwin,https://github.com/mdsunivie/deeperwin,FALSE,6/14/2021 15:18,"['deep-learning', 'deep-neural-networks', 'quantum-monte-carlo', 'variational-monte-carlo', 'schrodinger-equation', 'physical-chem', 'weight-sharing', 'transfer-learning']",21,2,4,2,5,Python,6220,1,1,4,2,48,0,0,15,,,,,,,,,,,
allenai/allennlp,https://github.com/allenai/allennlp,FALSE,5/15/2017 15:52,"['pytorch', 'nlp', 'natural-language-processing', 'deep-learning', 'data-science', 'python']",11252,280,2226,59,254,Python,74742,95,11,27,65,2718,73,0,367,,,,,,,,,,,
sreevishnu-damodaran/clip-diffusion-art,https://github.com/sreevishnu-damodaran/clip-diffusion-art,FALSE,2/25/2022 15:43,[],12,1,1,0,1,Python,62,0,0,1,0,11,0,0,0,,,,,,,,,,,
lil-lab/bandit-qa,https://github.com/lil-lab/bandit-qa,FALSE,3/8/2022 17:13,[],14,0,1,0,1,Python,32,0,0,1,0,10,0,0,0,,,,,,,,,,,
Justin62628/RIFE_GUI,https://github.com/Justin62628/RIFE_GUI,FALSE,2/10/2021 6:49,"['batch', 'machine-learning', 'python3', 'video-processing', 'video-interpolation']",23,2,5,6,2,Python,543184,0,0,12,8,436,0,0,0,,,,,,,,,,,
Babelscape/ner4el,https://github.com/Babelscape/ner4el,FALSE,9/6/2021 16:41,"['nlp', 'ner', 'named-entity-recognition', 'natural-language-processing']",58,6,2,0,2,Python,3400,0,0,1,0,29,0,0,0,,,,,,,,,,,
Hanwant/madigan,https://github.com/Hanwant/madigan,FALSE,10/23/2020 23:49,"['reinforcement-learning', 'machine-learning', 'algorithmic-trading', 'financial-markets', 'deep-learning']",16,0,4,0,0,Python,13685,0,0,1,0,271,0,0,0,,,,,,,,,,,
yashkant/housekeep,https://github.com/yashkant/housekeep,FALSE,5/16/2022 4:39,[],12,3,0,0,2,Python,599683,0,0,2,0,7,0,0,10,,,,,,,,,,,
beiyuouo/mid-air-draw,https://github.com/beiyuouo/mid-air-draw,FALSE,11/30/2020 14:05,"['opencv', 'drawing', 'python', 'hand-gesture-recognition', 'deep-learning', 'object-detection', 'yolo']",14,1,2,0,1,Jupyter Notebook,34170,1,0,1,0,6,0,0,4,,,,,,,,,,,
namsan96/SiMPL,https://github.com/namsan96/SiMPL,FALSE,3/10/2022 7:17,[],20,3,2,0,2,Python,9386,1,0,2,0,11,0,0,12,,,,,,,,,,,
copenlu/scientific-exaggeration-detection,https://github.com/copenlu/scientific-exaggeration-detection,FALSE,8/30/2021 18:05,[],11,2,2,0,1,Python,6400,0,0,1,0,18,0,0,0,,,,,,,,,,,
HallerPatrick/two_hot_encoding,https://github.com/HallerPatrick/two_hot_encoding,FALSE,1/17/2022 21:51,[],6,1,0,0,1,Python,10588,0,0,4,0,81,0,0,0,,,,,,,,,,,
elyall/wandb_on_slurm,https://github.com/elyall/wandb_on_slurm,FALSE,10/20/2020 23:36,[],51,3,2,1,1,Python,744,0,0,1,1,45,0,0,0,,,,,,,,,,,
jixuan-wang/Grad2Task,https://github.com/jixuan-wang/Grad2Task,FALSE,10/25/2021 15:18,[],10,1,2,0,1,Python,319,1,0,1,0,1,0,0,0,,,,,,,,,,,
double-vin/yolov5_attention,https://github.com/double-vin/yolov5_attention,FALSE,5/7/2022 3:57,[],10,1,0,0,1,Python,858,5,4,5,0,6,0,0,0,,,,,,,,,,,
leopard-ai/betty,https://github.com/leopard-ai/betty,FALSE,6/29/2022 13:30,"['autodiff', 'automatic-differentiation', 'bilevel-optimization', 'meta-learning', 'multilevel-optimization', 'hyperparameter-optimization', 'neural-architecture-search', 'reinforcement-learning', 'artificial-intelligence', 'machine-learning', 'deep-learning', 'implicit-differentiation', 'pytorch']",200,4,9,2,4,Python,2662,3,0,5,2,352,0,0,11,,,,,,,,,,,
vijaydwivedi75/lrgb,https://github.com/vijaydwivedi75/lrgb,FALSE,6/15/2022 13:04,"['graph-benchmark', 'long-range-dependence', 'graph-neural-networks', 'graph-transformer', 'long-range', 'graph-datasets', 'graph-representation-learning']",46,2,1,0,2,Jupyter Notebook,28923,3,0,1,0,5,0,0,0,,,,,,,,,,,
uyzhang/yolov5_prune,https://github.com/uyzhang/yolov5_prune,FALSE,1/6/2022 10:18,"['yolov5', 'coco', 'prune']",58,1,4,0,1,Python,862,1,0,1,0,17,0,0,0,,,,,,,,,,,
joeloskarsson/CGAN-regression,https://github.com/joeloskarsson/CGAN-regression,FALSE,5/10/2020 7:09,"['gan', 'regression', 'machine-learning']",17,3,0,0,1,Python,187,3,3,4,0,4,0,0,0,,,,,,,,,,,
epfml/collaborative-attention,https://github.com/epfml/collaborative-attention,FALSE,6/2/2020 13:29,[],132,13,18,0,1,Python,47,4,0,1,0,13,0,0,0,,,,,,,,,,,
Shreeyak/pytorch-lightning-segmentation-template,https://github.com/Shreeyak/pytorch-lightning-segmentation-template,FALSE,10/10/2020 22:29,[],11,2,5,0,3,Python,619,7,1,2,0,209,0,0,0,,,,,,,,,,,
MengyuanChen21/CVPR2022-FTCL,https://github.com/MengyuanChen21/CVPR2022-FTCL,FALSE,3/27/2022 1:44,[],21,1,5,0,1,Python,1493,0,0,1,0,25,0,0,0,,,,,,,,,,,
JasonMa2016/SMODICE,https://github.com/JasonMa2016/SMODICE,FALSE,2/3/2022 20:21,[],14,1,0,0,1,Python,49627,0,0,1,0,10,0,0,0,,,,,,,,,,,
kargarisaac/macrpo,https://github.com/kargarisaac/macrpo,FALSE,6/14/2021 7:22,[],7,1,1,0,1,Python,169793,0,0,1,0,2,0,0,0,,,,,,,,,,,
SaiSwarup27/Animal-Intrusion-Detection,https://github.com/SaiSwarup27/Animal-Intrusion-Detection,FALSE,6/2/2022 7:40,"['animal-detection', 'deepstream', 'yolov5']",6,1,7,0,4,Jupyter Notebook,71748,0,0,1,0,29,0,0,0,,,,,,,,,,,
NBAiLab/notram,https://github.com/NbAiLab/notram,FALSE,9/17/2020 8:18,[],77,12,1,0,3,Shell,225224,2,0,1,0,1248,0,0,0,,,,,,,,,,,
zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,FALSE,8/1/2018 1:54,"['knowledge-graph', 'relation-extraction', 'chinese', 'named-entity-recognition', 'attribute-extraction', 'low-resource', 'document-level', 'information-extraction', 'pytorch', 'deepke', 'ner', 'nlp', 'few-shot', 'prompt', 'bert', 'deep-learning', 'kg', 'multi-modal', 'lightner', 'knowprompt']",1407,37,381,2,11,Python,91870,1,0,4,7,743,1,0,36,,,,,,,,,,,
val-iisc/SDAT,https://github.com/val-iisc/SDAT,FALSE,6/19/2022 8:54,"['adversarial-training', 'dann', 'domain-adaptation', 'icml-2022', 'pytorch', 'sharpness-aware-minimization']",27,13,4,0,3,Python,479,2,0,1,0,6,0,0,0,,,,,,,,,,,
vturrisi/solo-learn,https://github.com/vturrisi/solo-learn,FALSE,3/6/2021 23:22,"['simclr', 'nvidia-dali', 'contrastive-learning', 'pytorch', 'pytorch-lightning', 'barlow-twins', 'self-supervised-learning', 'swav', 'byol', 'moco', 'simsiam', 'vicreg', 'nnclr', 'dino', 'deepcluster', 'ressl', 'vibcreg', 'transformer-models', 'mae', 'masked-input-prediction']",1023,10,119,16,5,Python,4374,6,1,5,18,342,0,0,0,,,,,,,,,,,
ermongroup/f-dre,https://github.com/ermongroup/f-dre,FALSE,6/25/2021 21:50,[],13,1,5,0,3,Jupyter Notebook,419103,0,0,1,0,84,0,0,0,,,,,,,,,,,
boostcampaitech2/final-project-level3-cv-18,https://github.com/boostcampaitech2/final-project-level3-cv-18,FALSE,11/19/2021 2:00,[],12,5,6,0,4,Jupyter Notebook,441602,0,0,3,0,135,0,0,0,,,,,,,,,,,
JierunChen/TVConv,https://github.com/JierunChen/TVConv,FALSE,1/20/2022 6:37,[],25,2,3,0,1,Python,404,4,0,1,0,9,0,0,0,,,,,,,,,,,
StevenShaw1999/RSSA,https://github.com/StevenShaw1999/RSSA,FALSE,3/1/2022 14:19,[],29,2,1,0,1,Python,20370,0,0,1,0,50,0,0,0,,,,,,,,,,,
zhao302014/Classic_model_examples,https://github.com/zhao302014/Classic_model_examples,FALSE,9/9/2021 2:05,[],14,1,13,0,1,Python,78390,0,0,1,0,48,1,0,0,,,,,,,,,,,
chenxindaaa/emotic,https://github.com/chenxindaaa/emotic,FALSE,1/7/2022 13:24,[],9,1,4,0,1,Python,51974,2,0,1,0,6,0,0,0,,,,,,,,,,,
ChengqingLi/FicNet,https://github.com/ChengqingLi/FicNet,FALSE,7/18/2022 11:15,[],5,2,1,0,1,Python,184418,0,0,1,0,2,0,0,0,,,,,,,,,,,
rll-research/url_benchmark,https://github.com/rll-research/url_benchmark,FALSE,10/28/2021 2:56,[],247,6,37,0,2,Python,67,14,1,3,0,9,0,0,0,,,,,,,,,,,
THUDM/CodeGeeX,https://github.com/THUDM/CodeGeeX,FALSE,9/17/2022 14:06,[],473,14,34,0,2,Python,12763,6,0,1,0,17,0,0,0,,,,,,,,,,,
Photon-AI-Research/NeuralSolvers,https://github.com/Photon-AI-Research/NeuralSolvers,FALSE,6/14/2020 15:54,"['pinn', 'horovod', 'partial-differential-equations', 'neural-network', 'computational-physics', 'pytorch']",90,8,38,2,6,Python,45536,14,2,3,2,192,0,0,0,,,,,,,,,,,
praveentn/hgwxx7,https://github.com/praveentn/hgwxx7,FALSE,5/30/2018 19:57,"['machine-learning', 'data-science', 'data-analysis', 'python', 'jupyter-notebook', 'scipy', 'pandas', 'numpy', 'scikit-learn', 'matplotlib', 'seaborn', 'regression', 'hypothesis-testing', 'deep-learning', 'deep-neural-networks', 'julia-language', 'nlp', 'nlp-keywords-extraction', 'nlp-machine-learning']",6,6,3,0,1,Jupyter Notebook,153620,13,13,14,0,655,0,0,221,,,,,,,,,,,
clementapa/COTS_detection,https://github.com/clementapa/COTS_detection,FALSE,12/6/2021 22:20,"['object-detection', 'deep-learning', 'faster-rcnn', 'retinanet', 'kaggle-competition', 'computer-vision', 'python']",5,1,3,0,1,Jupyter Notebook,59764,0,0,1,0,103,0,0,0,,,,,,,,,,,
upura/sigir-ecom-2021,https://github.com/upura/sigir-ecom-2021,FALSE,5/5/2021 15:38,[],6,1,0,0,1,Python,6803,0,0,1,0,64,0,0,0,,,,,,,,,,,
js-lee-AI/xpt_gpt2,https://github.com/js-lee-AI/xpt_gpt2,FALSE,4/22/2022 6:29,[],5,2,0,0,1,Python,14,0,0,1,0,7,0,0,0,,,,,,,,,,,
hahajjjun/KorNLI-DACON,https://github.com/hahajjjun/KorNLI-DACON,FALSE,2/13/2022 6:20,[],7,1,0,0,1,Jupyter Notebook,43071,0,0,1,0,17,0,0,0,,,,,,,,,,,
timoklein/alphazero-gym,https://github.com/timoklein/alphazero-gym,FALSE,8/13/2020 17:25,"['reinforcement-learning', 'pytorch', 'gym', 'alphazero', 'mcts', 'deep-reinforcement-learning']",8,3,2,0,3,Python,493,0,0,3,0,128,0,0,0,,,,,,,,,,,
wangyan123454321/CDANet,https://github.com/wangyan123454321/CDANet,FALSE,2/23/2022 2:49,[],2,0,0,0,1,Jupyter Notebook,6978,0,0,1,0,2,0,0,0,,,,,,,,,,,
dasayan05/sketchode,https://github.com/dasayan05/sketchode,FALSE,4/19/2022 16:31,[],5,1,1,0,1,Python,217,1,0,1,0,5,0,0,0,,,,,,,,,,,
bigscience-workshop/bigscience,https://github.com/bigscience-workshop/bigscience,FALSE,5/8/2021 15:46,"['nlp', 'machine-learning', 'training', 'models']",447,29,38,0,14,Shell,3356,21,12,23,0,970,4,0,0,,,,,,,,,,,
